"category","file","varnm","label"
"Learning Environment","Teachers","professional_qualifications_-_specialist","Percentage of teachers per school, district or state with specialist degree, as provided by Education Professional Standards Board."
"Learning Environment","Teachers","tell","TELL Kentucky is a statewide, anonymous, online survey of  school-based educators, administered in the spring of 2015, to assess teaching conditions at the school, district and state levels. Data are available only for schools that met TELL Kentucky's 50 percent response threshold for reporting. Visit TELL website for more information. http://tellkentucky.org/reports."
"Learning Environment","Teachers","teachers","Section of the Report Card that gives information about teachers within the state and indicates their credentials, race, gender and teaching methods."
"Learning Environment","Teachers","teachers_by_gender_-_female","Head count for individual category of  female staff in the school as reported in MUNIS. Teachers include classification codes 2010, 2025, 2030, 2040, 2050, 2060, 2070, 2080, 2090, 2095, 2096, 2099, 2100, and 2211 within object code 0110."
"Learning Environment","Teachers","teachers_by_gender_-_male","Head count for individual category of male staff in the school as reported in MUNIS. Teachers include classification codes 2010, 2025, 2030, 2040, 2050, 2060, 2070, 2080, 2090, 2095, 2096, 2099, 2100, and 2211 within object code 0110."
"Learning Environment","Teachers","teachers_by_race","Section of the Report Card that lists the head count of number of teachers categorized by white (not Hispanic); African American; Hispanic; Asian; American Indian or Alaska Native; Native Hawaiian or other Pacific Islander; two or more races and in total as reported in MUNIS by school, district and state. Teachers include classification codes 2010, 2025, 2030, 2040, 2050, 2060, 2070, 2080, 2090, 2095, 2096, 2099, 2100, and 2211 within object code 0110. This data is as of September for the given school year."
"Learning Environment","Teachers","teachers_by_race_-_african_american","Head count of number of teachers categorized by African American."
"Learning Environment","Teachers","teachers_by_race_-_american_indian_or_alaska_native","Head count of number of teachers categorized by American Indian or Alaska Native."
"Learning Environment","Teachers","teachers_by_race_-_asian","Head count of number of teachers categorized by Asian."
"Learning Environment","Teachers","teachers_by_race_-_hispanic","Head count of number of teachers categorized by Hispanic."
"Learning Environment","Teachers","teachers_by_race_-_native_hawaiian_or_other_pacific_islander","Head count of number of teachers categorized by Native Hawaiian or Other Pacific Islander."
"Learning Environment","Teachers","teachers_by_race_-_total","Head count sum of teachers in total as reported in MUNIS by school, district and state. Teachers include classification codes 2010, 2025, 2030, 2040, 2050, 2060, 2070, 2080, 2090, 2095, 2096, 2099, 2100, and 2211 within object code 0110."
"Learning Environment","Teachers","teachers_by_race_-_two_or_more_races","Head count of number of teachers categorized by two or more races."
"Learning Environment","Teachers","teachers_by_race_-_white_(not_hispanic)","Head count of number of teachers categorized by white (not Hispanic)."
"Learning Environment","Teachers","teaching_method","The methods used for instruction."
"Learning Environment","Teachers","third_party_contract","Teaching method associated with the class or coursework as specified by the school in Infinite Campus. Course taught by a third-party contractor other than virtual, dual credit, or National Academy Foundation (NAF) (e.g., auto mechanic, golf instructor, Head Start provider)."
"Learning Environment","Teachers","total_number_of_full_time_equivalent_teachers_(not_including_administrators,_guidance_counselors,_media_specialists,_or_resource_teachers)","Full-time equivalent (FTE), not including administrators, guidance counselors, media specialists, or resource teachers (Professional Staff Data/CSD data as of 9/15). Teachers include classification codes 2010, 2025, 2030, 2040, 2050, 2060, 2070, 2080, 2090, 2095, 2096, 2099, 2100, and 2211 within object code 0110."
"Learning Environment","Teachers","transitional_course_-_kde_curriculum","Teaching method associated with the class or coursework as specified by the school in Infinite Campus. Course that uses the transitional curriculum framework sponsored by the Kentucky Department of Education (found at http://education.ky.gov/educational/int/hscf/Pages/default.aspx)."
"Learning Environment","Technology","percentage_of_computers_meeting_state_minimum_standards","Districts report count of all computers or other internet connected devices in use for teaching, learning, research, creation, analysis, management, operations or evaluation/assessment. Beginning in 2013-14, the count includes computers regardless of age if still in use. Default is 100% because computers reported are still in use."
"Learning Environment","Technology","student_access_to_technology","Student Access to Technology is the section of School Report Card that provides information on technology available to students in schools."
"Learning Environment","Technology","student-to-internet-connected_instructional_computer_ratio","Student-to-Internet-connected instructional computer/device ratio is based on self-reported count provided by schools and demonstrates ratio of computer-devices to students in the school."
"Learning Environment","Technology","technology","Identifies technology available within each school as self-reported by the school. District and State calculations are based on school reported numbers rolled up to applicable level."
"Profile","Profile","a1","A school under administrative control of a principal or head teacher and eligible to establish a school-based decision making council. An A1 school is not a program operated by, or as a part of, another school."
"Profile","Profile","a2","District-operated career and technical education center (CTC), where the membership is counted at an A1 school."
"Profile","Profile","a3","District-operated, totally special education program."
"Profile","Profile","a5","An alternative program that is a district-operated facility with no definable attendance boundaries that is designed to remediate academic performance, improved behavior or provide an enhanced learning experience."
"Profile","Profile","a6","Kentucky Education Collaborative for State Agency Children (KECSAC)-funded programs serving state children agency"
"Profile","Profile","address1","Address Line 1 of the building site"
"Profile","Profile","address2","Address Line 2 of the building site"
"Profile","Profile","b1","Laboratory or training school operated by a college. Examples include the Gatton Academy and Headstart Schools."
"Profile","Profile","c2","State-operated career and technical education area technology centers (ATC)"
"Profile","Profile","city","City where building site is located."
"Profile","Profile","classification","State Classification designation. Schools can be classified as either a public school (A1) a Public Program (A2, A3,  A5, A6), a Laboratory or training school operated by a college (B1), state-operated ATC (C2) or a State Department of Education-operated school (D1)."
"Profile","Profile","contact_name","The designated leader of the school (principal) or district (superintendent) at the time the card is publicly released.  (DATA SET LABEL ONLY)"
"Profile","Profile","d1","State Department of Education-operated schools (Kentucky School for the Blind and Kentucky School for the Deaf)"
"Profile","Profile","district_board_members","Elected board members for the applicable school year."
"Profile","Profile","district_code","Unique school number assigned by the Kentucky Department of Education."
"Profile","Profile","fax","Fax number for contact person"
"Profile","Profile","grade_range","Lowest to highest grade in the school building, district or state."
"Profile","Profile","high_grade","Highest grade in the school building, district or state. (DATA SET LABEL ONLY)"
"Profile","Profile","latitude","Latitude geographic coordinates for the building site location. (DATA SET LABEL ONLY)"
"Profile","Profile","longitude","Longitude geographic coordinates for the building site location. (DATA SET LABEL ONLY)"
"Profile","Profile","low_grade","Lowest grade in the school building, district or state. (DATA SET LABEL ONLY)"
"Profile","Profile","membership","Total count of students enrolled at a given facility, district or statewide."
"Profile","Profile","not_a_title_i_school","The school does not meet poverty criteria and is not eligible to receive Title I, Part A funds."
"Profile","Profile","po_box","Mailing address -- Some schools and districts have U.S. Postal Service  mail delivered to a post office box."
"Profile","Profile","phone","Phone number for contact person"
"Profile","Profile","principal","Contact name -- The designated leader of the school at the time the card is publicly released."
"Profile","Profile","school_code","Unique school number assigned by the Kentucky Department of Education. Combination of district number and school number, in that order."
"Profile","Profile","school_council_members","Designated school council members for the applicable school year"
"Profile","Profile","school_membership","Total count of all enrollments minus all withdrawals for entry level primary (kindergarten) through grade 12 students on the last day of the reporting period, as reported to the Kentucky Department of Education by the local superintendent at close of year via the Superintendent's Annual Attendance Report (SAAR). This value is the same as the ethnic count. It is provided for each school, district, and the state total."
"Profile","Profile","school_year","The applicable period of time referenced for release of information. Labels are provided to indicate data provided outside these dates."
"Profile","Profile","state","State abbreviation of where building site is located. Constant KY."
"Profile","Profile","status","School's designation of Title 1 services as reported for specified school year."
"Profile","Profile","superintendent","Contact name -- The designated leader of the district at the time the card is publicly released. This can include interim superintendents."
"Profile","Profile","title_1_eligible_-_no_program","School is eligible for Title 1 services but district does not provide Title 1 Services"
"Profile","Profile","title_i_eligible_-_schoolwide_school","The school’s poverty percentage is above 40%. The school receives a Title I, Part A allocation and implements a schoolwide program. All students are eligible to be served with Title I, Part A funds."
"Profile","Profile","title_i_eligible_-_targeted_assistance_school","The school’s poverty percentage is above the district’s poverty average or is between 35% and 40%. The school receives a Title I, Part A allocation and implements a targeted assistance program. Not all students enrolled receive services. Services are targeted to those students most academically in need."
"Program Review","Next-Generation Instructional Programs and Support.","program_review","A systematic method of analyzing components of an instructional program, including instructional practices, aligned and enacted curriculum, student work samples, formative and summative assessments, professional development and support services, and administrative support an monitoring KRS 158.6453(1)(i). Also known as Program Review."
"Program Review","Program Review ","arts_and_humanities","Subject area included in accountability review."
"Program Review","Program Review ","arts_and_humanities_program_review_administrative/leadership_support_and_monitoring","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","arts_and_humanities_program_review_classification","One of three performance classification labels based on the total score for each Program Review content area. Needs Improvement - less than 8.0; Proficient - 8.0 to 10.7; and Distinguished - total points 10.8 or higher."
"Program Review","Program Review ","arts_and_humanities_program_review_curriculum_and_instruction","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","arts_and_humanities_program_review_formative_and_summative_assessment","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","arts_and_humanities_program_review_professional_development_and_support","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","arts_and_humanities_program_review_total_points","Sum of the four standard scores for a total score in the Program Review content area. Total score is a single number ranging between 0-12."
"Program Review","Program Review ","kindergarten_through_3rd_grade_(k-3)","General subject area included in accountability review."
"Program Review","Program Review ","kindergarten_through_3rd_grade_(k-3)_program_review_administrative/leadership_support_and_monitoring","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","kindergarten_through_3rd_grade_(k-3)_program_review_classification","One of three performance classification labels based on the total score for each Program Review content area. Needs Improvement - less than 8.0; Proficient - 8.0 to 10.7; and Distinguished - total points 10.8 or higher."
"Program Review","Program Review ","kindergarten_through_3rd_grade_(k-3)_program_review_curriculum_and_instruction","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","kindergarten_through_3rd_grade_(k-3)_program_review_formative_and_summative_assessment","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","kindergarten_through_3rd_grade_(k-3)_program_review_professional_development_and_support","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","kindergarten_through_3rd_grade_(k-3)_program_review_total_points","Sum of the four standard scores for a total score in the Program Review content area. Total score is a single number ranging between 0-12."
"Program Review","Program Review ","level","Level describes whether the data being displayed are for the elementary, middle or high school level and students' demographic information."
"Program Review","Program Review ","practical_living_and_career_studies","Subject area included in accountability review."
"Program Review","Program Review ","practical_living/career_studies_program_review_administrative/leadership_support_and_monitoring","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","practical_living/career_studies_program_review_classification","One of three performance classification labels based on the total score for each Program Review content area. Needs Improvement - less than 8.0; Proficient - 8.0 to 10.7; and Distinguished - total points 10.8 or higher."
"Program Review","Program Review ","practical_living/career_studies_program_review_curriculum_and_instruction","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","practical_living/career_studies_program_review_formative_and_summative_assessment","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","practical_living/career_studies_program_review_professional_development_and_support","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","practical_living/career_studies_program_review_total_points","Sum of the four standard scores for a total score in the Program Review content area. Total score is a single number ranging between 0-12."
"Program Review","Program Review ","program_review","A systematic method of analyzing components of an instructional program, including instructional practices, aligned and enacted curriculum, student work samples, formative and summative assessments, professional development and support services, and administrative support an monitoring KRS 158.6453(1)(i).  Also known as Next-Generation Instructional Programs and Support."
"Program Review","Program Review ","program_review_total_points","Total points are generated by adding the individual Program Review content area total score."
"Program Review","Program Review ","program_review_total_score","Total score is the percentage of the 24 possible points needed for proficiency."
"Program Review","Program Review ","writing","Subject area included in accountability review"
"Program Review","Program Review ","writing_program_review_administrative/leadership_support_and_monitoring","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","writing_program_review_classification","One of three performance classification labels based on the total score for each Program Review content area. Needs Improvement - less than 8.0; Proficient - 8.0 to 10.7; and Distinguished - total points 10.8 or higher."
"Program Review","Program Review ","writing_program_review_curriculum_and_instruction","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","writing_program_review_formative_and_summative_assessment","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","writing_program_review_professional_development_and_support","The average characteristic score for the standard. The characteristic scores range from 0-3 (0 = No Implementation, 1 = Needs Improvement, 2 = Proficient and 3 = Distinguished)."
"Program Review","Program Review ","writing_program_review_total_points","Sum of the four standard scores for a total score in the Program Review content area. Total score is a single number ranging between 0-12."
